feature	g_Acidaminococcus	g_Acinetobacter	g_Actinomyces	g_Adlercreutzia	g_Akkermansia	g_Alistipes	g_Anaerostipes	g_Atopobium	g_Bacteroides	g_Bifidobacterium	g_Bilophila	g_Blautia	g_Bradyrhizobium	g_Brevibacterium	g_Bulleidia	g_Butyricimonas	g_Catenibacterium	g_Citrobacter	g_Clostridium	g_Collinsella	g_Coprobacillus	g_Coprococcus	g_Desulfovibrio	g_Devosia	g_Dialister	g_Dorea	g_Eggerthella	g_Enhydrobacter	g_Enterobacter	g_Faecalibacterium	g_Fusobacterium	g_Haemophilus	g_Halomonas	g_Holdemania	g_Klebsiella	g_Lachnobacterium	g_Lachnospira	g_Lacticigenium	g_Lactobacillus	g_Leptothrix	g_Megamonas	g_Megasphaera	g_Methanobrevibacter	g_Methylobacterium	g_Ochrobactrum	g_Odoribacter	g_Oscillospira	g_Parabacteroides	g_Paraprevotella	g_Phascolarctobacterium	g_Prauseria	g_Prevotella	g_Pseudidiomarina	g_Pseudomonas	g_Ralstonia	g_Roseburia	g_SMB53	g_Sediminibacterium	g_Serratia	g_Sphingomonas	g_Staphylococcus	g_Streptococcus	g_Sutterella	g_Synergistes	g_Turicibacter	g_Veillonella	g_WAL_1855D	g_Eubacterium	g_Ruminococcus
G441284260	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	0.543255439474418	-0.011723229212373	-0.0107423561567812	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.00976244427043224	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.000986181211416352	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	0.000953683606410037	0.0201481308625574	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.0107423561567812	0.0427054782866318	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.00878349167144804	0.00963680617987109	0.0296089393667863	0.0220474666662097	-0.011723229212373	0.00963680617987109	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.0107423561567812	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.00780549648347141	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.011723229212373	-0.0107423561567812	0.00192220668454066
G440305456	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0124740042842605	-0.0134548773398525	0.216924454053059	-0.00174742654561738	-0.0134548773398525	-0.0114940923979116	-0.00953714461095082	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0124740042842605	-0.0134548773398525	-0.00758401899006864	-0.0134548773398525	-0.0134548773398525	-0.00660888483186246	-0.0124740042842605	-0.0134548773398525	0.220813996101722	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	0.0908255655535432	0.0548180752704934	-0.0124740042842605	-0.0134548773398525	-0.0134548773398525	-0.0114940923979116	-0.0134548773398525	0.00694408157284114	-0.0134548773398525	-0.0134548773398525	-0.0124740042842605	-0.0134548773398525	-0.0105151397989276	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.00368917472852759	-0.00563470063401908	-0.0124740042842605	-0.0134548773398525	-0.0134548773398525	-0.0124740042842605	-0.0134548773398525	-0.0134548773398525	0.0428308409063652	-0.000777964521069378	-0.0134548773398525	0.0437580546955574	-0.0134548773398525	-0.0134548773398525	-0.0134548773398525	-0.0114940923979116	0.0325743407391761	-0.0134548773398525	-0.0124740042842605	0.00405529766695013	-0.0134548773398525	-0.0134548773398525	0.00501915316325652
G440305472	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0110334155150425	-0.0120142885706344	0.0878354869062766	-0.00711951619390619	-0.00809655584173281	-0.0100535036286936	-0.0110334155150425	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.00614343022085061	-0.0110334155150425	-0.0120142885706344	0.010305900519953	-0.0110334155150425	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	0.0599183204572419	-0.00419411186480103	-0.0110334155150425	-0.0120142885706344	-0.0120142885706344	-0.00614343022085061	-0.0120142885706344	0.00934574682160961	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0100535036286936	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.00809655584173281	-0.00127724056967778	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	0.506826234908328	-0.0120142885706344	-0.0120142885706344	-0.0100535036286936	0.00453110102606928	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	-0.0120142885706344	0.00838467034205907	-0.0120142885706344	-0.0120142885706344	-0.0110334155150425	-0.0120142885706344	-0.0100535036286936	-0.0110334155150425
G441303567	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	0.432489752473991	0.00122292637935192	-0.0124225095175618	-0.0085047767886601	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0114416364619699	-0.0124225095175618	-0.0124225095175618	0.0392141998904119	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.00948277197663679	-0.0114416364619699	-0.0124225095175618	-0.0124225095175618	0.196687804287857	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0114416364619699	-0.0114416364619699	-0.0114416364619699	-0.00460233281172843	-0.0104617245756209	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0114416364619699	0.0298508356016614	-0.0124225095175618	-0.000715058723326712	-0.0124225095175618	-0.0104617245756209	-0.0124225095175618	-0.0124225095175618	-0.0114416364619699	-0.0104617245756209	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0114416364619699	-0.0114416364619699	-0.0124225095175618	-0.0124225095175618	-0.0124225095175618	-0.0114416364619699	0.0410763978214765
G441303371	-0.0100538861701951	-0.0120146711121359	-0.0110337980565439	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	0.503315023716764	-0.00419449440630246	-0.0120146711121359	-0.00711989873540767	-0.0110337980565439	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.00322125831975029	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	0.0122230641077233	-0.0110337980565439	-0.0120146711121359	-0.0120146711121359	-0.00809693838323416	-0.006143812762352	-0.0100538861701951	-0.0120146711121359	-0.0120146711121359	-0.0110337980565439	-0.0120146711121359	-0.0120146711121359	-0.0100538861701951	-0.0120146711121359	-0.0120146711121359	0.0122230641077233	0.112397742733184	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	0.0141369402900075	-0.0110337980565439	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0110337980565439	-0.0120146711121359	-0.0120146711121359	-0.006143812762352	-0.0120146711121359	-0.0120146711121359	-0.00907493357121088	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	0.0274324827712522	-0.0120146711121359	-0.0120146711121359	-0.0120146711121359	-0.0100538861701951	-0.0120146711121359	-0.0120146711121359	0.00934536428010834
G441284334	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.00187275642333419	-0.011638459034659	-0.0106575859790672	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.0106575859790672	-0.011638459034659	-0.00674368665793088	-0.011638459034659	-0.0106575859790672	-0.011638459034659	-0.0106575859790672	0.0259201201608608	-0.00967767409271817	-0.011638459034659	-0.011638459034659	-0.011638459034659	0.00200697686225483	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.00187275642333419	-0.00967767409271817	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.0106575859790672	-0.00381828232882566	-0.00869872149373411	-0.011638459034659	0.108431785591372	-0.011638459034659	0.545028923816466	-0.011638459034659	-0.011638459034659	-0.011638459034659	0.0125992761852002	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.011638459034659	-0.0106575859790672	-0.00869872149373411	-0.011638459034659	-0.011638459034659	-0.00967767409271817	-0.011638459034659	-0.011638459034659	-0.0106575859790672
G440104450	-0.0130204243226169	-0.010080686781692	-0.0130204243226169	-0.0130204243226169	-0.010080686781692	-0.0130204243226169	-0.012039551267025	-0.0130204243226169	0.256339768930227	-0.010080686781692	-0.0130204243226169	-0.0130204243226169	-0.000343511503833855	-0.012039551267025	-0.0130204243226169	-0.0130204243226169	-0.0130204243226169	-0.00812565194588873	-0.012039551267025	0.00159259752303269	-0.0130204243226169	0.0188509357523134	-0.012039551267025	-0.0130204243226169	-0.0130204243226169	-0.00812565194588873	-0.0130204243226169	-0.0130204243226169	-0.00325472171129207	-0.0110596393806762	0.00833961106962721	-0.0110596393806762	-0.0110596393806762	-0.0130204243226169	0.303200465248414	-0.0130204243226169	-0.00617443181462695	-0.012039551267025	-0.0130204243226169	-0.0130204243226169	0.0245381548729027	-0.0130204243226169	-0.0130204243226169	-0.0130204243226169	-0.0130204243226169	-0.0130204243226169	-0.0130204243226169	-0.00910269159371531	-0.00812565194588873	-0.010080686781692	-0.0130204243226169	0.00159259752303269	-0.0130204243226169	-0.0130204243226169	0.0367506129024071	-0.0130204243226169	-0.0130204243226169	-0.010080686781692	-0.010080686781692	-0.012039551267025	-0.012039551267025	-0.012039551267025	0.00641653355388557	-0.0130204243226169	-0.0130204243226169	-0.00910269159371531	-0.0130204243226169	-0.012039551267025	0.026426729560771
G440104358	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0106997789250033	-0.0116806519805952	0.542170620870888	-0.0116806519805952	-0.00971986703865432	-0.0106997789250033	-0.006785879603867	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0087409144396702	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	0.0899437468546841	-0.0116806519805952	-0.00580979363081139	-0.0116806519805952	-0.0106997789250033	-0.0116806519805952	-0.0116806519805952	-0.00483465947260517	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0087409144396702	-0.00776291925169354	-0.00971986703865432	-0.0116806519805952	2.67988136397705e-05	-0.0116806519805952	-0.0106997789250033	-0.0116806519805952	-0.0116806519805952	-0.006785879603867	-0.00776291925169354	-0.0116806519805952	-0.0106997789250033	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	-0.0116806519805952	0.0173349231929773	-0.0116806519805952	-0.0116806519805952	0.0510775807712401	-0.0116806519805952	-0.0116806519805952	-0.00971986703865432
G441284146	-0.0129316083440107	-0.0119507352884189	-0.0129316083440107	-0.0129316083440107	-0.0109708234020699	-0.0129316083440107	0.00842842704823329	-0.0129316083440107	0.146392822798875	-0.0129316083440107	-0.0119507352884189	-0.0080368359672825	-0.0119507352884189	-0.0129316083440107	-0.0129316083440107	-0.0119507352884189	-0.0129316083440107	-0.0129316083440107	-0.0090138756151091	-0.0119507352884189	-0.0129316083440107	0.0293417367752125	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	0.0330976097350179	-0.0119507352884189	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.00999187080308583	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	0.0452076785515298	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0119507352884189	-0.0129316083440107	0.0189397517309196	0.0151302233142519	0.0302820283348541	-0.0129316083440107	0.379693817201113	-0.0129316083440107	-0.0129316083440107	-0.00706074999422694	-0.00122415754977565	-0.0129316083440107	-0.0051114316381774	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0119507352884189	-0.0129316083440107	-0.0109708234020699	-0.0129316083440107	-0.0129316083440107	-0.0129316083440107	-0.0090138756151091	0.00361378125269295
G445302309	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0115205415490075	-0.0125014146045995	0.22873073648912	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0007939638103644	-0.0125014146045995	-0.0125014146045995	-0.00663055625481564	-0.00663055625481564	-0.0125014146045995	0.0288307539745598	-0.0125014146045995	-0.0125014146045995	-0.0115205415490075	-0.0115205415490075	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	0.0437843036416182	-0.0125014146045995	-0.0115205415490075	-0.0125014146045995	-0.0125014146045995	-0.0115205415490075	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0076066422278713	-0.00370800181221395	0.00981877448598788	-0.0125014146045995	-0.0007939638103644	-0.0125014146045995	0.408865375321363	-0.0125014146045995	-0.0125014146045995	-0.0115205415490075	0.00597261589850969	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0115205415490075	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0125014146045995	-0.0115205415490075	-0.0125014146045995	-0.0125014146045995	-0.0076066422278713
G441303373	-0.008672513030909	-0.0125902457598107	-0.0125902457598107	-0.0125902457598107	-0.0106294608178698	-0.0125902457598107	-0.0125902457598107	-0.0125902457598107	0.0899202851671265	-0.0125902457598107	-0.0116093727042188	-0.008672513030909	-0.00965050821888569	-0.0125902457598107	-0.0125902457598107	-0.0106294608178698	-0.0125902457598107	-0.0125902457598107	-0.0125902457598107	-0.0125902457598107	-0.0125902457598107	0.00588378474329851	-0.0106294608178698	-0.0125902457598107	0.039046463648163	-0.0116093727042188	-0.0125902457598107	-0.0116093727042188	-0.0125902457598107	0.039046463648163	-0.0125902457598107	-0.0106294608178698	-0.0125902457598107	-0.0125902457598107	-0.0125902457598107	-0.0106294608178698	-0.000882794965575614	-0.0106294608178698	-0.0125902457598107	-0.0125902457598107	-0.0116093727042188	-0.00769547338308244	-0.0125902457598107	-0.0125902457598107	-0.0116093727042188	-0.0125902457598107	-0.0116093727042188	-0.0116093727042188	-0.0125902457598107	-0.008672513030909	-0.0125902457598107	0.438591629245337	-0.0125902457598107	-0.0125902457598107	0.0145169318880013	0.00780871315288304	-0.0125902457598107	8.66670589724555e-05	-0.0125902457598107	-0.0125902457598107	-0.0125902457598107	-0.0106294608178698	-0.0067193874100268	-0.0125902457598107	-0.0125902457598107	-0.00282454314848583	-0.0125902457598107	-0.0116093727042188	0.052009608138674
G441502273	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	0.00646231290333889	-0.0129746449731635	-0.0129746449731635	-0.0119937719175717	-0.0110138600312227	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0119937719175717	-0.0110138600312227	-0.0129746449731635	-0.0129746449731635	-0.00807987259643527	-0.00905691224426184	-0.0129746449731635	-0.0129746449731635	-0.0119937719175717	-0.0129746449731635	-0.0129746449731635	-0.00905691224426184	0.214282123382954	-0.0129746449731635	-0.00710378662337963	-0.0129746449731635	-0.0119937719175717	0.222845819159829	-0.0129746449731635	-0.0119937719175717	-0.0119937719175717	-0.0129746449731635	-0.0129746449731635	-0.00418123218077799	-0.0100349074322385	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0119937719175717	-0.00905691224426184	-0.0119937719175717	0.0302389917057014	-0.0129746449731635	0.2705279499749	-0.0129746449731635	-0.0119937719175717	-0.00905691224426184	0.00453553003363913	-0.0129746449731635	-0.0110138600312227	-0.0119937719175717	-0.0129746449731635	-0.0129746449731635	-0.0110138600312227	-0.0119937719175717	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.0129746449731635	-0.00126719417892849
G440305591	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	-0.0107994179490829	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	0.386470266482024	-0.0127602028910238	0.00667675498547863	-0.00299450027969897	-0.0107994179490829	-0.0127602028910238	-0.0127602028910238	-8.32900722406924e-05	-0.0127602028910238	-0.0127602028910238	-0.00688934454124004	-0.0127602028910238	-0.0127602028910238	-8.32900722406924e-05	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	-0.00786543051429568	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	0.201907886236742	-0.0127602028910238	-0.0117793298354319	-0.0127602028910238	-0.0127602028910238	-0.0107994179490829	-0.0127602028910238	-0.00884247016212212	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	-0.0107994179490829	-0.0127602028910238	-0.0127602028910238	-0.0127602028910238	-0.0117793298354319	-0.00688934454124004	-0.00105275209678876	-0.0127602028910238	0.0247983763044961	-0.0127602028910238	-0.00688934454124004	-0.0127602028910238	-0.0127602028910238	0.0153016287672389	0.0143469747567881	-0.0127602028910238	-8.32900722406924e-05	-0.0127602028910238	-0.0117793298354319	-0.0127602028910238	-0.0127602028910238	0.0351416749112965	-0.0127602028910238	-0.0127602028910238	-0.0117793298354319	-0.0127602028910238	-0.0127602028910238	-0.00396679009863833
G440981085	-0.0133517367000479	-0.0133517367000479	-0.0133517367000479	-0.012370863644456	-0.0133517367000479	-0.0133517367000479	-0.0133517367000479	-0.0133517367000479	0.099731579939303	-0.012370863644456	-0.0133517367000479	0.0270383686912105	-0.0133517367000479	-0.012370863644456	-0.012370863644456	-0.0133517367000479	-0.012370863644456	-0.0133517367000479	-0.00650574419205784	-0.0133517367000479	-0.012370863644456	0.0558373863820778	-0.0133517367000479	-0.0133517367000479	0.00512229380306121	0.0147100949582148	-0.012370863644456	-0.0133517367000479	-0.012370863644456	0.265706406487591	-0.0133517367000479	-0.0133517367000479	-0.0133517367000479	-0.00650574419205784	0.0354851575331793	-0.0133517367000479	-0.0104119991591229	-0.00845696432331966	-0.0133517367000479	-0.0133517367000479	-0.00261468869909121	-0.0133517367000479	-0.0104119991591229	-0.012370863644456	-0.012370863644456	-0.0133517367000479	-0.00650574419205784	-0.012370863644456	-0.0133517367000479	-0.00943400397114619	-0.0133517367000479	-0.00845696432331966	-0.0133517367000479	-0.0133517367000479	-0.0133517367000479	0.103231146065567	-0.0133517367000479	-0.0133517367000479	-0.0133517367000479	-0.012370863644456	-0.012370863644456	0.10235740201697	-0.0104119991591229	-0.0133517367000479	-0.00943400397114619	-0.0104119991591229	-0.0133517367000479	-0.0133517367000479	0.00512229380306121
G441284111	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0122709655759068	-0.0132518386314987	-0.0112910536895579	-0.0132518386314987	0.101582791940587	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.00445842583911311	-0.0132518386314987	-0.0132518386314987	-0.0103121010905736	-0.0132518386314987	-0.0132518386314987	0.0119432925446879	-0.00640584612350855	-0.0132518386314987	0.142719697501077	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	0.0167165712973455	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0112910536895579	-0.0132518386314987	-0.00348613602017376	-0.0122709655759068	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0112910536895579	-0.0112910536895579	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.00933410590259695	0.0128997727706446	0.166777265873079	-0.00543166192566523	-0.0132518386314987	0.279080835764837	-0.0132518386314987	-0.0132518386314987	-0.00933410590259695	0.00425833637530389	-0.0132518386314987	-0.0122709655759068	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0112910536895579	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.0132518386314987	-0.00348613602017376	-0.00738098028171478
G441502094	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	0.00882330978454786	-0.0115360943640987	-0.0125160062504477	0.2655612638816	-0.0134968793060396	-0.0134968793060396	-0.0056767026002062	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	-0.0105571417651146	-0.0134968793060396	-0.0134968793060396	0.00304851029066406	-0.0125160062504477	-0.0134968793060396	-0.000819966487256479	0.00690207960665393	-0.0134968793060396	-0.0115360943640987	-0.0105571417651146	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	0.0501825879651165	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	-0.0125160062504477	-0.0125160062504477	-0.0134968793060396	-0.0105571417651146	-0.0134968793060396	-0.00957914657713795	-0.0134968793060396	0.000148556590874162	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	-0.0125160062504477	-0.00762602095625571	0.0202738165725432	0.103086003459576	-0.0056767026002062	0.00786315608620449	-0.0134968793060396	0.142474656826536	-0.0134968793060396	-0.0134968793060396	0.0174234583481868	-0.000819966487256479	-0.0134968793060396	0.00594007857046295	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	0.0390713625400456	-0.0115360943640987	-0.0115360943640987	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	-0.0134968793060396	-0.000819966487256479
G441502074	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	0.11966344924923	-0.0115367969911177	-0.00567167753871947	-0.00859993731780789	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0105568851047687	-0.0125176700467096	-0.0125176700467096	-0.00762289766998133	-0.0115367969911177	-0.0125176700467096	0.049318478730157	-0.0066468116969257	-0.0125176700467096	-0.0115367969911177	-0.00957793250578457	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	0.0630612511341869	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0115367969911177	-0.00957793250578457	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.000810219252474444	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0115367969911177	-0.00178062204575286	-0.00469749334087614	-0.0115367969911177	0.0193536900282209	-0.0125176700467096	0.442407191237273	-0.0125176700467096	-0.0125176700467096	-0.0105568851047687	0.0136339413554338	-0.0125176700467096	-0.0115367969911177	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.00957793250578457	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0125176700467096	-0.0115367969911177	-0.00372425725432401
G440104319	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.00818942597963762	-0.0130841983563659	-0.0130841983563659	0.276313771072375	-0.00818942597963762	-0.0111234134144251	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.012103325300774	-0.0130841983563659	-0.0130841983563659	-0.00916646562746424	-0.0130841983563659	-0.0130841983563659	-0.012103325300774	-0.0130841983563659	-0.0130841983563659	0.109593609676746	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	0.0101952234216817	-0.012103325300774	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.012103325300774	-0.0130841983563659	-0.0130841983563659	0.251768098457288	-0.00721334000658205	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.00916646562746424	-0.0130841983563659	0.0273059070348924	0.0310688465644348	-0.00234715035540924	-0.0130841983563659	0.0570202565974479	-0.0130841983563659	-0.0130841983563659	-0.00818942597963762	-0.012103325300774	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.0130841983563659	-0.012103325300774	-0.0130841983563659	-0.0130841983563659	-0.012103325300774
G440305493	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	-0.0106732762641809	-0.0126340612061218	0.0154277704521409	-0.0116531881505299	-0.0116531881505299	-0.0116531881505299	-0.0106732762641809	-0.0126340612061218	-0.0126340612061218	-0.0106732762641809	-0.0116531881505299	-0.0126340612061218	-0.00871632847722003	-0.0126340612061218	-0.0126340612061218	0.0249245179893981	0.0629448599747747	-0.0126340612061218	0.103948821559494	-0.0116531881505299	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	0.00487611380068074	-0.0126340612061218	-0.0106732762641809	-0.0126340612061218	-0.0126340612061218	-0.00384064841373621	0.0058399692969874	-0.00773928882939348	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	-0.0126340612061218	-0.00676320285633787	-0.0126340612061218	-0.0126340612061218	-0.0106732762641809	-0.00481388450028833	-0.0116531881505299	-0.00969432366519681	-0.00384064841373621	-0.0126340612061218	0.433535271975482	-0.0126340612061218	-0.0126340612061218	0.00776489770657189	-0.00676320285633787	-0.0126340612061218	0.00101137469079201	-0.0116531881505299	-0.0126340612061218	-0.0126340612061218	-0.0116531881505299	0.00294561127062278	-0.00969432366519681	-0.0126340612061218	-0.0116531881505299	-0.0126340612061218	-0.0116531881505299	-0.00189701320516509
